100;20;3
55;52;0;0;14
63;62;0;0;2
70;67;0;0;1
70;68;0;0;1
76;73;0;0;6
3;0;0;1;3
32;29;0;1;4
60;57;0;1;21
89;86;0;1;13
90;87;0;1;4
13;12;0;2;4
76;73;0;2;7
3;0;0;3;8
5;8;0;3;5
24;21;0;3;15
64;65;0;3;6
85;82;0;3;5
97;96;0;3;1
3;6;0;4;26
19;16;0;4;11
60;57;0;4;26
64;62;0;4;41
76;73;0;4;18
5;2;0;5;18
47;46;0;5;9
20;17;0;6;45
55;52;0;6;3
64;62;0;6;29
70;68;0;6;7
83;80;0;6;5
84;82;0;6;19
5;2;0;7;14
13;14;0;7;12
3;6;0;8;3
13;9;0;8;33
19;17;0;8;2
33;30;0;8;13
59;56;0;9;13
64;65;0;9;30
89;86;0;9;29
18;16;0;10;1
19;17;0;10;15
24;21;0;10;21
55;52;0;10;23
70;67;0;10;17
97;98;0;10;11
13;14;0;11;20
63;66;0;11;10
64;65;0;11;4
71;68;0;11;39
84;82;0;11;24
13;10;0;12;5
55;53;0;12;2
64;66;0;12;1
83;80;0;12;41
13;14;0;13;48
18;15;0;13;5
18;16;0;13;34
20;17;0;13;9
45;42;0;13;5
47;46;0;13;19
50;48;0;13;6
55;53;0;13;33
59;56;0;13;39
70;67;0;13;44
90;87;0;13;44
13;12;0;14;4
32;29;0;14;28
40;37;0;14;22
41;39;0;14;8
75;72;0;14;11
24;21;0;15;17
41;39;0;15;5
54;51;0;15;17
58;57;0;15;7
70;67;0;15;7
81;80;0;15;22
85;82;0;15;28
97;96;0;15;15
3;2;0;16;28
5;4;0;16;3
63;61;0;16;33
63;65;0;16;1
64;62;0;16;16
5;4;0;17;40
59;56;0;17;15
79;77;0;17;4
83;80;0;17;9
94;96;0;17;30
13;11;0;18;26
50;48;0;18;35
75;72;0;18;40
76;73;0;18;12
84;82;0;18;3
5;2;0;19;1
5;7;0;19;31
18;17;0;19;9
32;29;0;19;34
60;57;0;19;33
63;66;0;19;6
70;67;0;19;5
71;68;0;19;27
79;77;0;19;13
94;96;0;19;47
47;49;1;13;16
63;66;1;14;8
70;68;1;15;6
5;7;2;0;11
5;7;2;1;6
97;99;2;2;3
47;49;2;5;7
50;49;2;6;10
13;9;2;13;3
3;6;2;16;11
13;14;2;19;3
